,word,freq,embed_pca_x,embed_pca_y,embed_tsne_x,embed_tsne_y
538,|M325+M044|,1,0.7509462376346181,0.03655248330656541,-27.858728408813477,14.09438705444336
539,|M036+M343~H|,0,-0.01633459436410076,-0.6771317653256397,13.70637035369873,0.018938550725579262
540,|M362+M158|,3,-0.7558652998128161,0.3176885467916968,20.950462341308594,-20.613142013549805
541,|M370+M072+M370|,12,-2.257378444799283,-0.15032657863643192,36.66851806640625,-13.425423622131348
542,M146~5,1,0.3918443535708306,-0.12834060596833174,-3.1384353637695312,25.31045913696289
543,M222,12,-0.43275092842546725,-1.1490621592510326,28.014738082885742,18.176231384277344
544,M010,13,-1.28307067565806,-0.6158471429246131,33.27539825439453,-8.348832130432129
545,M246~S,0,0.009400853279268387,0.0575473085376397,6.350096225738525,-4.55980110168457
546,|M348+M004|,3,0.14083260726668084,-0.5147978353096166,12.258432388305664,24.221092224121094
547,M075~G,0,-1.1337666339826211,-1.2103527595845966,37.88064956665039,3.9639363288879395
548,|M327+M057|,1,0.3820143862639365,0.17328913918103023,-29.007946014404297,-7.275516986846924
549,M136~D,0,0.6485207324168343,-0.08628569389965059,-8.837889671325684,30.321563720703125
550,M206~B,0,-0.16751432364940533,-0.49132019833080315,18.48312759399414,13.721673965454102
551,M049~F,0,0.5494048408664475,-0.027643339584723082,-8.399405479431152,13.979280471801758
552,M109,18,0.06575318863080619,-0.8801771321948417,30.23421859741211,23.092329025268555
553,M243~E,0,0.09636142010048232,-0.37216698905745466,-31.697696685791016,-12.458016395568848
554,M210~E1,0,0.22558705503713958,0.25360957824322206,-15.926280975341797,-9.954574584960938
555,M318~A,0,-0.008589770693390529,-0.5979054327627766,14.17905330657959,11.705611228942871
556,|M175+M380|,1,0.5367930983802294,-0.20571044282160697,-14.243902206420898,26.15662956237793
557,|M362+M367|,1,-0.05145685464401575,0.46060207873999404,-4.110448837280273,-19.64252281188965
558,|M228~B+M101|,0,0.3247957029978224,-0.45953226776278433,2.947500467300415,28.102386474609375
559,|M228~B+M320|,0,0.5402914258622464,-0.22903524394522756,6.60311222076416,30.639297485351562
560,M209~D1,0,0.3578097557433592,-0.5430479124401435,9.764887809753418,32.282230377197266
561,M059~D,0,-0.46046002414889586,-0.32163149139736374,19.745302200317383,-8.33063793182373
562,M264~B,0,-1.3729734317551645,1.4557120311183829,24.31088638305664,-32.995994567871094
563,M004~B,0,-0.4354994608344323,0.38686809477840534,8.669241905212402,-18.26108741760254
564,M338~C,0,0.38723289514388054,-0.3758642061781026,-0.20931945741176605,13.711980819702148
565,M024,46,-0.10632358863083277,-1.4224711271844226,37.48398971557617,19.66830825805664
566,M482,4,-0.6962484704012194,-0.17998091771588798,25.0120906829834,-10.636927604675293
567,M110~B,0,0.07959775381804435,-0.7235989127047617,23.205066680908203,24.013166427612305
568,M099~A,0,-0.6090625890248476,0.04482912892670187,25.357290267944336,-14.12888240814209
569,M261~B1,0,-1.3407001076089697,1.962575021294414,24.75431251525879,-33.8695182800293
570,M332~C,0,0.3200371685624247,-0.5436538764808019,7.388203144073486,22.613689422607422
571,M281~C,0,0.18761496654729934,-0.3696113258251654,0.13515356183052063,10.979408264160156
572,M228~G,0,-0.4622057899189015,1.1193930491623205,-5.606733798980713,-38.70353698730469
